Title,URL,Category,Date
탑엔지니어링 채용설명회,https://www.kau.ac.kr/web/pages/gc29925b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0122&nttId=4427&currentPageNo=&mnuId=gc29925b&returnUrl=,행사공지,
◎ 삼성그룹 3학년 인턴 모집 상담,https://www.kau.ac.kr/web/pages/gc29925b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0122&nttId=4346&currentPageNo=&mnuId=gc29925b&returnUrl=,행사공지,
CEO성공 사례특강 개최,https://www.kau.ac.kr/web/pages/gc29925b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0122&nttId=4345&currentPageNo=&mnuId=gc29925b&returnUrl=,행사공지,
기업 채용설명회,https://www.kau.ac.kr/web/pages/gc29925b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0122&nttId=4338&currentPageNo=&mnuId=gc29925b&returnUrl=,행사공지,
활주로 창단 40주년,https://www.kau.ac.kr/web/pages/gc29925b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0122&nttId=4335&currentPageNo=&mnuId=gc29925b&returnUrl=,행사공지,
집중 모의면접 특강 안내,https://www.kau.ac.kr/web/pages/gc29925b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0122&nttId=4316&currentPageNo=&mnuId=gc29925b&returnUrl=,행사공지,
◎ 기업설명회 안내,https://www.kau.ac.kr/web/pages/gc29925b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0122&nttId=3575&currentPageNo=&mnuId=gc29925b&returnUrl=,행사공지,
항공우주 주니어 에세이 콘테스트 공모,https://www.kau.ac.kr/web/pages/gc29925b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0122&nttId=3573&currentPageNo=&mnuId=gc29925b&returnUrl=,행사공지,
2025학년도 1학기 전임교원 채용 공고 (1차),https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53632&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
아르바이트 모집 공고,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53624&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
2024 항공안전문화포럼 운영요원 모집 공고(~9.13(금)),https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53619&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
대학일자리센터 계약직원(취업지원대상자) 채용,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53553&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
산학협력단 (UAM 항공기 시범인증 및 적합성 입증 연구 과제) 사업계약직 직원 채용 (재공고),https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53534&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
산학협력단 (UAM 항공기 시범인증 및 적합성 입증 연구 과제) 사업계약직 직원 채용,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53439&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
학생지원팀 새내기성공센터 계약직원(일반행정) 채용,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53434&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
산학협력단 사업계약직 직원 채용,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53414&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
산학협력단 사업계약직 (UAM 항공기 시범인증 및 적합성 입증 연구과제) 직원 채용,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53339&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
경기도 청년참여기구 4기 청년위원 모집 안내,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=53338&currentPageNo=1&mnuId=gc3256b&returnUrl=,모집채용,
2011년 2학기 항공우주박물관 근로학생모집,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=6544&currentPageNo=26&mnuId=gc3256b&returnUrl=,모집채용,
항공경영대학 근로학생모집,https://www.kau.ac.kr/web/pages/gc3256b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0124&nttId=6543&currentPageNo=26&mnuId=gc3256b&returnUrl=,모집채용,
「코로나19 감염 예방수칙(대학용)」 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=53474&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
외국인 유학생 홍역 감염 관련 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=52916&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
고용노동부 소관 코로나19 예방 및 확산 방지를 위한 사업장 대응지침 등 폐지 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=52653&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 관련 유고결석 인정내용 변경 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=52642&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
대학 코로나19 감염예방 관리 안내 제9-1판 폐지 알림,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=52619&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
엠폭스 감염병 위기경보(관심) 해제,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=52618&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 감염병 위기경보 단계 조정 알림(경계→관심),https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=52611&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
홍역 지속 발생에 따른 홍역 등 감염병 예방 및 관리,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=52231&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
「코로나바이러스감염증-19 대응 지침(지자체용)」제14-1판 개정안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=51894&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
엠폭스 감염병 위기경보 단계 발령(주의 → 관심) 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=51367&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나바이러스감염증-19 대응지침(지자체용) 제14판 정오표,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=51290&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나바이러스감염증-19 검역대응 지침(제15판)」개정 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=51289&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
대학 코로나19 감염예방 관리 안내 제9-1판 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=51288&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 해외입국자 입국 검역 완화 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=50996&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
「코로나바이러스감염증-19 검역대응 지침(제14-3판)」 개정 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=50841&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
"사업장 방역 세부수칙 (사업장용, 콜센터용)(3판), 코로나19 예방 및 확산방지를 위한 사업장 대응지침(16)판 개정 안내",https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=50840&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
대학 코로나19 감염예방 관리 안내 제9판,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=50838&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 대응을 위한 「마스크 착용 방역지침 준수 명령 및 과태료 부과 업무 안내서(제9판)」 개정 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=50830&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나바이러스감염증-19 대응지침(지자체용) 제13-3판 개정 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=50829&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
생활 방역 세부수칙 안내서(제7-2판) 개정 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=50828&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
"""마스크 착용 방역지침 준수 명령 및 과태료 부과 업무 안내서(제4차)"" 안내",https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=47869&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 감염병 확진자(6.27) 발생으로 인한 조치사항 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=47849&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 감염병 확진자(6.26) 발생으로 인한 조치사항 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=47843&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 관련 교내 구성원 행동수칙(문진표 양식 포함),https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=47822&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 감염병 확진자(6.19) 발생으로 인한 조치사항 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=47806&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 감염병 확진자(6.8) 발생으로 인한 조치사항 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=47755&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 감염병 확진자(5.30) 발생으로 인한 조치사항 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=47714&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
코로나19 감염병 확진자 발생으로 인한 조치사항 안내,https://www.kau.ac.kr/web/pages/gc14650b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0137&nttId=47705&currentPageNo=1&mnuId=gc14650b&returnUrl=,전염병_공지사항,
Office 365 정책 변경 재안내,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=53077&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
메일계정 정책안내,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=53051&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
불법소프트웨어 사용 근절 협조 안내,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=51855&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
카카오워크 서비스 안내,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=51229&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
인터넷 설정 방법 안내(Window10),https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=50089&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
인터넷 설정 방법 안내(Android),https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=50088&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
항공대학교 모바일 학생증 이용 안내문,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=48119&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
Microsoft Office365 사용 안내,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=53037&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
MATLAB 라이선스 갱신 안내,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=51235&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
최근 사회적 이슈 악용 해킹메일 유포 주의 안내,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=49895&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
랜섬웨어 피해 예방 5대 수칙,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=48872&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
Apache Log4j 보안 업데이트 권고 (Update. 21-12-22 13:40),https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=48871&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
홈•가전 IoT 보안가이드,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=48870&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
국제은익관 네트워크 연결방법,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=48867&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
정보통신서비스 중단 안내 (과학관 4층 환경개선공사 관련),https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=47873&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
MS Windows 10 Education 업그레이드 무료 (종료),https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=47868&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
매트랩(MATLAB) Campus Wide license 사용 안내,https://www.kau.ac.kr/web/pages/gc13906b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0114&nttId=47867&currentPageNo=&mnuId=gc13906b&returnUrl=,IT공지사항,
2023년 국민연금연구원 정규 연구과제 제안 재안내,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49469&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2022년도 생활혁신형 기술개발사업 ‘BM개발과제’ 2단계 BM개발 접수,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49468&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
[자유공모] 2022년 중소기업맞춤형 IP-R&D전략지원 사업 시행 계획 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49467&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
(초)소형 통신위성 OBP 네트워크 기술_재공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49466&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
고분해능 관측카메라용 복합(Hybrid) 안정화 기술(응용연구)_재공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49465&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2022년도 자동차산업기술개발사업(그린카) 신규지원 대상과제 추가 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49282&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
락토바실러스 파라카제이 AO356 열처리 배양건조물의 체지방 감소 유효성 평가 용역,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49281&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
5G융합서비스 테스트베드 시험실증 수요기반 활성화 지원,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49280&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
코로나19 유행시기의 방역정책 평가 및 시나리오 기반의 중장기 유행 모형 개발 연구,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49279&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
발아발효콩추출분말의 피부건강 개선 유효성 평가 용역,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49278&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2022년 중소기업 기술사업화 역량강화 사업 시장친화형 기능개선(R&D) 추천과제(추가) 신청 접수 안내,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49193&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
(품목지정) 2022년도 지역특화산업육성+(R&D)-지역주력산업육성 지원계획 수정 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49192&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
(자유공모) 2022년도 지역특화산업육성+(R&D)-지역주력산업육성 지원계획 수정 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49191&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2022년도 지역특화산업육성+(R&D)-지역스타기업육성 지원계획 수정 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49190&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
[광주] 2022년 첨단기술기업 컨설팅 지원 및 성과 조사 분석,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49189&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2022년도 에너지·자원 회수형 고농도 하·폐수처리공정 기술개발사업 2차 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49109&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
(예선)2022년 중소기업 R&D 역량제고사업 ‘맞춤형기술파트너지원’ 2차 시행계획 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49108&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2022년 융복합신기술제품안전기술지원사업 3차 기술수요조사,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49107&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2022년도 지식서비스산업기술개발사업 제2차 신규지원 대상 연구개발과제 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49106&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2022년도 2차 코로나19 백신 신약개발(임상지원사업) 신규지원 대상과제 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=49105&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
제2단계 두뇌한국 21 사업 ’08년도 신규선정 시행 계획 공고,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=4779&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2단계 BK21사업 탈락/진입 비표평가지표 자료,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=4733&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2단계 BK21사업 탈락/진입 비교평가 지표관련 공청회 개최 알림,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=4701&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
"윤종호 교수, AFDX 시스템용 Fast Recovery 알고리즘 및 시험도구 개발 협약",https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=4602&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
2단계 BK21사업 신규신청 관련 공청회 자료,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=4585&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
산학협력사업 설명회 개최안내,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=4448&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
"김병규 교수, 자율 조향/삽입형 마이크로 로봇 개발 협약 체결",https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=4421&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
중소벤처육성지원센터 입주업체 모집 안내,https://www.kau.ac.kr/web/pages/gc73900b.do?bbsAuth=30&siteFlag=www&bbsFlag=View&bbsId=0123&nttId=2551&currentPageNo=&mnuId=gc73900b&returnUrl=,산학연구,
